Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
ai-ml,llama2.c-stories110M.1.champsimtrace.gz,1.945,200000000,102853499,SUCCESS,1560.43
SPEC17,602.gcc_s-1850B.champsimtrace.xz,1.389,200000000,143951383,SUCCESS,1558.06
SPEC17,602.gcc_s-734B.champsimtrace.xz,2.002,200000001,99891959,SUCCESS,1573.26
Graph/GMS,gms.k_clique_star_list.soc-pokec-relationships.slice-1291.champsimtrace.gz,1.41,200000002,141891166,SUCCESS,1588.69
ai-ml,stable-diffusion.cpp-v1-5-pruned-emaonly.2.champsimtrace.gz,2.647,200000001,75565932,SUCCESS,1587.95
ai-ml,llama2.c-stories110M.2.champsimtrace.gz,1.933,200000000,103461529,SUCCESS,1590.56
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M.champsimtrace.xz,1.95,200000000,102584071,SUCCESS,1603.18
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M.champsimtrace.xz,1.96,200000005,102066810,SUCCESS,1605.12
ai-ml,llama2.c-stories110M.3.champsimtrace.gz,1.923,200000003,103994737,SUCCESS,1600.86
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M.champsimtrace.xz,1.96,200000005,102065331,SUCCESS,1609.54
gtraces_v2,charlie_0001.champsim.gz,1.281,200000006,156133153,SUCCESS,1618.54
Graph/Ligra,ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,1.541,200000000,129807586,SUCCESS,1658.89
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.2.champsimtrace.gz,2.675,200000002,74772892,SUCCESS,1659.56
Graph/Ligra,ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,1.541,200000003,129782255,SUCCESS,1664.29
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-236.champsimstrace.gz,1.028,200000000,194525188,SUCCESS,1667.20
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.3.champsimtrace.gz,2.675,200000001,74774808,SUCCESS,1669.96
ai-ml,bark.cpp-bark-small.coarse_token_gen.5.champsimtrace.gz,1.892,200000001,105709142,SUCCESS,1755.73
SPEC17,607.cactuBSSN_s-2421B.champsimtrace.xz,2.742,200000003,72936940,SUCCESS,1765.29
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.2.champsimtrace.gz,2.605,200000002,76783379,SUCCESS,1776.69
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M.champsimtrace.xz,1.033,200000003,193558472,SUCCESS,1831.30
Graph/Ligra,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,1.398,200000003,143094864,SUCCESS,1841.93
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,1.451,200000000,137878169,SUCCESS,1842.61
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-248.champsimstrace.gz,0.913,200000003,219056416,SUCCESS,1852.98
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-367.champsimtrace.gz,1.114,200000001,179469415,SUCCESS,1877.03
SPEC17,654.roms_s-523B.champsimtrace.xz,1.678,200000006,119177003,SUCCESS,1895.55
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,0.9626,200000000,207778028,SUCCESS,1919.34
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-117.champsimtrace.gz,0.7732,200000000,258660369,SUCCESS,1919.46
gtraces_v2,charlie_0004.champsim.gz,0.992,200000004,201611730,SUCCESS,1936.09
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.1.champsimtrace.gz,2.352,200000001,85036312,SUCCESS,1953.46
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,1.067,200000002,187392814,SUCCESS,1962.03
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80.champsimtrace.gz,1.055,200000001,189589245,SUCCESS,1978.25
Graph/GAP,bfs-14.trace.gz,0.7876,200000001,253936796,SUCCESS,2043.86
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.797,200000003,111303166,SUCCESS,2078.60
Graph/Ligra,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.7583,200000003,263732468,SUCCESS,2138.26
Graph/GAP,bfs-10.trace.gz,0.7141,200000001,280086820,SUCCESS,2148.98
gtraces_v2,merced_0000.champsim.gz,0.7621,200000001,262416893,SUCCESS,2171.66
gtraces_v2,charlie_0002.champsim.gz,0.8712,200000003,229559015,SUCCESS,2176.26
Graph/Ligra,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,1.174,200000000,170346140,SUCCESS,2202.56
gtraces_v2,yankee_0002.champsim.gz,0.7288,200000000,274425495,SUCCESS,2217.04
gtraces_v2,charlie_0003.champsim.gz,0.7981,200000007,250586445,SUCCESS,2256.29
gtraces_v2,tahoe_0002.champsim.gz,0.7526,200000001,265752120,SUCCESS,2315.99
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,1.058,200000006,189123577,SUCCESS,2396.89
gtraces_v2,tahoe_0004.champsim.gz,0.6576,200000000,304120149,SUCCESS,2389.47
gtraces_v2,tahoe_0000.champsim.gz,0.6555,200000001,305109622,SUCCESS,2432.74
gtraces_v2,merced_0004.champsim.gz,0.6596,200000001,303234159,SUCCESS,2444.82
gtraces_v2,tango_0001.champsim.gz,0.6928,200000000,288670689,SUCCESS,2469.50
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.58,200000004,344831141,SUCCESS,2482.08
gtraces_v2,merced_0002.champsim.gz,0.6257,200000006,319631255,SUCCESS,2490.98
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.5708,200000000,350400595,SUCCESS,2554.49
gtraces_v2,tango_0002.champsim.gz,0.6239,200000000,320544121,SUCCESS,2562.98
gtraces_v2,yankee_0003.champsim.gz,0.5973,200000003,334832630,SUCCESS,2567.60
gtraces_v2,tango_0004.champsim.gz,0.6268,200000000,319072678,SUCCESS,2574.48
gtraces_v2,yankee_0001.champsim.gz,0.5946,200000000,336338380,SUCCESS,2592.40
gtraces_v2,yankee_0004.champsim.gz,0.5898,200000004,339084331,SUCCESS,2611.31
gtraces_v2,tango_0000.champsim.gz,0.6025,200000001,331938466,SUCCESS,2624.29
gtraces_v2,yankee_0000.champsim.gz,0.5808,200000007,344366410,SUCCESS,2644.44
gtraces_v2,merced_0003.champsim.gz,0.5839,200000007,342536278,SUCCESS,2695.53
gtraces_v2,merced_0001.champsim.gz,0.5895,200000001,339276120,SUCCESS,2697.49
gtraces_v2,tango_0003.champsim.gz,0.5691,200000000,351443759,SUCCESS,2750.59
gtraces_v2,sierra.a.3_0001.champsim.gz,0.5429,200000001,368370750,SUCCESS,2787.95
gtraces_v2,tahoe_0001.champsim.gz,0.5444,200000000,367387929,SUCCESS,2805.80
gtraces_v2,tahoe_0003.champsim.gz,0.5382,200000006,371578977,SUCCESS,2829.62
Graph/GAP,sssp-10.trace.gz,0.6573,200000004,304295826,SUCCESS,2840.68
Graph/GAP,sssp-14.trace.gz,0.6567,200000003,304566379,SUCCESS,2860.40
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.851,200000001,235010468,SUCCESS,2877.26
gtraces_v2,sierra.a.3_0002.champsim.gz,0.525,200000000,380937581,SUCCESS,2893.99
SPEC17,619.lbm_s-2676B.champsimtrace.xz,1.097,200000001,182294448,SUCCESS,2936.01
gtraces_v2,sierra.a.3_0003.champsim.gz,0.5219,200000004,383214387,SUCCESS,2965.39
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.5531,200000007,361569998,SUCCESS,2974.12
gtraces_v2,sierra.a.3_0004.champsim.gz,0.506,200000001,395288777,SUCCESS,3003.51
gtraces_v2,sierra.a.6_0000.champsim.gz,0.5025,200000000,397999158,SUCCESS,3078.31
gtraces_v2,sierra.a.6_0002.champsim.gz,0.4715,200000000,424155131,SUCCESS,3122.09
gtraces_v2,sierra.a.6_0004.champsim.gz,0.4801,200000002,416543995,SUCCESS,3135.64
gtraces_v2,sierra.a.6_0001.champsim.gz,0.471,200000003,424672265,SUCCESS,3158.96
Graph/GAP,cc-5.trace.gz,0.4982,200000000,401451673,SUCCESS,3171.12
gtraces_v2,sierra.a.4_0004.champsim.gz,0.4767,200000000,419561181,SUCCESS,3176.14
gtraces_v2,sierra.a.4_0003.champsim.gz,0.4537,200000003,440864923,SUCCESS,3256.46
gtraces_v2,sierra.a.6_0003.champsim.gz,0.4542,200000001,440297830,SUCCESS,3256.67
gtraces_v2,sierra.a.3_0000.champsim.gz,0.4424,200000007,452040099,SUCCESS,3264.02
gtraces_v2,sierra.a.4_0000.champsim.gz,0.4552,200000002,439372682,SUCCESS,3272.29
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.7409,200000003,269949963,SUCCESS,3346.22
Graph/GAP,cc-14.trace.gz,0.4294,200000000,465808287,SUCCESS,3444.98
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.7962,200000006,251190850,SUCCESS,3454.70
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.6006,200000005,332989439,SUCCESS,3482.29
gtraces_v2,sierra.a.4_0002.champsim.gz,0.4034,200000007,495744979,SUCCESS,3542.15
Graph/GAP,cc-13.trace.gz,0.3767,200000002,530892557,SUCCESS,3648.68
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.4251,200000000,470437118,SUCCESS,3693.81
gtraces_v2,sierra.a.4_0001.champsim.gz,0.3878,200000000,515685518,SUCCESS,3693.78
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.6786,200000003,294730504,SUCCESS,3737.92
ai-ml,rwkv_trace_2.champsimtrace.gz,0.6813,200000000,293545182,SUCCESS,3753.75
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.5923,200000005,337669156,SUCCESS,4182.46
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.5865,200000004,340988687,SUCCESS,4206.78
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.5968,200000004,335105088,SUCCESS,4274.56
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.6133,200000000,326096617,SUCCESS,4721.78
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.2861,200000001,699145182,SUCCESS,5539.54
Graph/GAP,bc-0.trace.gz,0.2094,200000000,955074149,SUCCESS,7052.45
Graph/GAP,bc-12.trace.gz,0.1897,200000000,1054163158,SUCCESS,7813.06
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.224,200000000,892975251,SUCCESS,8818.32
ai-ml,rwkv_trace_1.champsimtrace.gz,0.117,200000002,1710020937,SUCCESS,23705.66
