Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.2.champsimtrace.gz,2.675,200000007,74760940,SUCCESS,1662.83
Graph/Ligra,ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,1.538,200000002,130046340,SUCCESS,1669.50
Graph/Ligra,ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,1.541,200000003,129754195,SUCCESS,1669.65
gtraces_v2,charlie_0001.champsim.gz,1.203,200000001,166248378,SUCCESS,1663.33
ai-ml,bark.cpp-bark-small.coarse_token_gen.5.champsimtrace.gz,1.893,200000006,105636719,SUCCESS,1761.59
SPEC17,607.cactuBSSN_s-2421B.champsimtrace.xz,2.74,200000003,72998906,SUCCESS,1757.64
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.2.champsimtrace.gz,2.605,200000007,76770128,SUCCESS,1780.62
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-248.champsimstrace.gz,0.9133,200000003,218974294,SUCCESS,1827.82
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M.champsimtrace.xz,1.033,200000003,193541322,SUCCESS,1844.95
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,1.451,200000005,137859200,SUCCESS,1846.08
Graph/Ligra,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,1.397,200000003,143170942,SUCCESS,1852.05
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-367.champsimtrace.gz,1.113,200000001,179658721,SUCCESS,1864.19
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,0.9751,200000000,205105672,SUCCESS,1890.85
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-117.champsimtrace.gz,0.7735,200000000,258553829,SUCCESS,1910.25
SPEC17,654.roms_s-523B.champsimtrace.xz,1.678,200000006,119195824,SUCCESS,1913.21
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,1.067,200000002,187433934,SUCCESS,1962.79
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80.champsimtrace.gz,1.055,200000002,189574779,SUCCESS,1983.10
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.1.champsimtrace.gz,2.355,200000001,84912478,SUCCESS,1986.45
gtraces_v2,charlie_0004.champsim.gz,0.9129,200000004,219073284,SUCCESS,1987.15
Graph/GAP,bfs-14.trace.gz,0.7868,200000001,254189765,SUCCESS,2002.27
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.798,200000003,111242572,SUCCESS,2055.54
Graph/Ligra,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.7833,200000003,255320350,SUCCESS,2081.04
Graph/GAP,bfs-10.trace.gz,0.7183,200000001,278439036,SUCCESS,2119.55
Graph/Ligra,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,1.174,200000000,170402599,SUCCESS,2229.32
gtraces_v2,charlie_0002.champsim.gz,0.7979,200000006,250666773,SUCCESS,2249.55
gtraces_v2,merced_0000.champsim.gz,0.6683,200000001,299244909,SUCCESS,2300.38
gtraces_v2,charlie_0003.champsim.gz,0.7302,200000007,273885073,SUCCESS,2347.32
gtraces_v2,tahoe_0002.champsim.gz,0.7403,200000001,270152525,SUCCESS,2377.25
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,1.057,200000003,189282862,SUCCESS,2415.55
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.5798,200000004,344956526,SUCCESS,2445.95
gtraces_v2,yankee_0002.champsim.gz,0.5746,200000000,348059340,SUCCESS,2529.41
gtraces_v2,tango_0001.champsim.gz,0.6384,200000002,313265109,SUCCESS,2542.22
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.5708,200000001,350411575,SUCCESS,2552.62
gtraces_v2,tahoe_0004.champsim.gz,0.5672,200000000,352591296,SUCCESS,2550.58
gtraces_v2,merced_0004.champsim.gz,0.5566,200000001,359322249,SUCCESS,2604.60
gtraces_v2,tahoe_0000.champsim.gz,0.5547,200000001,360531062,SUCCESS,2616.02
gtraces_v2,tango_0002.champsim.gz,0.5658,200000000,353508227,SUCCESS,2653.96
gtraces_v2,tango_0004.champsim.gz,0.5594,200000000,357533160,SUCCESS,2695.90
gtraces_v2,tango_0000.champsim.gz,0.5422,200000001,368836536,SUCCESS,2731.08
gtraces_v2,merced_0002.champsim.gz,0.5178,200000006,386219942,SUCCESS,2748.37
Graph/GAP,sssp-10.trace.gz,0.6538,200000004,305897201,SUCCESS,2843.13
Graph/GAP,sssp-14.trace.gz,0.654,200000000,305830360,SUCCESS,2850.01
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.8545,200000001,234056612,SUCCESS,2862.28
gtraces_v2,tango_0003.champsim.gz,0.5059,200000000,395312074,SUCCESS,2892.40
gtraces_v2,merced_0003.champsim.gz,0.4949,200000005,404094655,SUCCESS,2898.68
gtraces_v2,merced_0001.champsim.gz,0.5036,200000001,397145354,SUCCESS,2904.17
gtraces_v2,yankee_0003.champsim.gz,0.4712,200000007,424406068,SUCCESS,2924.20
SPEC17,619.lbm_s-2676B.champsimtrace.xz,1.097,200000000,182393279,SUCCESS,2949.25
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.5541,200000007,360964033,SUCCESS,2952.92
gtraces_v2,yankee_0001.champsim.gz,0.4603,200000000,434513164,SUCCESS,2968.30
gtraces_v2,yankee_0004.champsim.gz,0.46,200000004,434805261,SUCCESS,2977.15
gtraces_v2,yankee_0000.champsim.gz,0.4547,200000002,439827187,SUCCESS,2999.44
gtraces_v2,sierra.a.3_0001.champsim.gz,0.4477,200000002,446702654,SUCCESS,3052.40
gtraces_v2,tahoe_0001.champsim.gz,0.4563,200000000,438307419,SUCCESS,3069.86
gtraces_v2,tahoe_0003.champsim.gz,0.4521,200000006,442419290,SUCCESS,3071.08
Graph/GAP,cc-5.trace.gz,0.4978,200000000,401790731,SUCCESS,3159.24
gtraces_v2,sierra.a.3_0002.champsim.gz,0.4365,200000000,458204610,SUCCESS,3154.59
gtraces_v2,sierra.a.6_0000.champsim.gz,0.4378,200000000,456802865,SUCCESS,3181.02
gtraces_v2,sierra.a.3_0003.champsim.gz,0.4348,200000004,459955776,SUCCESS,3228.65
gtraces_v2,sierra.a.3_0004.champsim.gz,0.4212,200000000,474836973,SUCCESS,3274.86
gtraces_v2,sierra.a.6_0004.champsim.gz,0.4172,200000006,479429391,SUCCESS,3290.50
gtraces_v2,sierra.a.6_0001.champsim.gz,0.4128,200000005,484510346,SUCCESS,3325.47
gtraces_v2,sierra.a.6_0002.champsim.gz,0.4031,200000000,496177178,SUCCESS,3354.38
Graph/GAP,cc-14.trace.gz,0.4293,200000000,465913671,SUCCESS,3380.99
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.7439,200000002,268858037,SUCCESS,3374.86
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.6014,200000006,332566739,SUCCESS,3460.53
gtraces_v2,sierra.a.6_0003.champsim.gz,0.3877,200000002,515911498,SUCCESS,3497.31
gtraces_v2,sierra.a.4_0004.champsim.gz,0.3914,200000000,510984493,SUCCESS,3522.24
gtraces_v2,sierra.a.3_0000.champsim.gz,0.3734,200000006,535591717,SUCCESS,3533.92
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.7814,200000000,255964106,SUCCESS,3564.64
Graph/GAP,cc-13.trace.gz,0.3774,200000002,529978618,SUCCESS,3639.16
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.4254,200000000,470177348,SUCCESS,3657.87
gtraces_v2,sierra.a.4_0000.champsim.gz,0.3594,200000002,556502250,SUCCESS,3734.24
gtraces_v2,sierra.a.4_0003.champsim.gz,0.3561,200000007,561684808,SUCCESS,3741.97
ai-ml,rwkv_trace_2.champsimtrace.gz,0.6806,200000000,293846505,SUCCESS,3760.32
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.678,200000003,294971709,SUCCESS,3754.52
gtraces_v2,sierra.a.4_0002.champsim.gz,0.3133,200000007,638412966,SUCCESS,4080.64
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.588,200000004,340116469,SUCCESS,4197.57
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.5963,200000004,335394385,SUCCESS,4206.79
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.5918,200000005,337937566,SUCCESS,4251.08
gtraces_v2,sierra.a.4_0001.champsim.gz,0.3055,200000000,654760926,SUCCESS,4264.34
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.6135,200000001,326015514,SUCCESS,4778.19
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.2865,200000001,697978607,SUCCESS,5670.62
Graph/GAP,bc-0.trace.gz,0.209,200000001,956877726,SUCCESS,7027.57
Graph/GAP,bc-12.trace.gz,0.1898,200000000,1053957699,SUCCESS,7645.55
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.224,200000004,892770824,SUCCESS,8494.44
ai-ml,rwkv_trace_1.champsimtrace.gz,0.1173,200000002,1705342262,SUCCESS,24620.88
