Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
gtraces_v2,sierra.a.3_0001.champsim.gz,0.3575,200000002,559514299,SUCCESS,3707.34
gtraces_v2,yankee_0004.champsim.gz,0.3512,200000003,569413335,SUCCESS,3733.46
gtraces_v2,yankee_0000.champsim.gz,0.3472,200000001,576053423,SUCCESS,3773.51
gtraces_v2,sierra.a.6_0000.champsim.gz,0.3527,200000000,567002027,SUCCESS,3839.56
gtraces_v2,tahoe_0003.champsim.gz,0.3509,200000000,569998586,SUCCESS,3859.76
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.404,200000002,495018936,SUCCESS,3874.42
gtraces_v2,sierra.a.3_0002.champsim.gz,0.347,200000000,576354365,SUCCESS,3882.52
gtraces_v2,tahoe_0001.champsim.gz,0.3498,200000000,571770548,SUCCESS,3910.78
gtraces_v2,sierra.a.6_0004.champsim.gz,0.338,200000006,591699750,SUCCESS,3985.19
gtraces_v2,sierra.a.6_0002.champsim.gz,0.3208,200000002,623464441,SUCCESS,4138.15
gtraces_v2,sierra.a.3_0003.champsim.gz,0.3339,200000004,599063916,SUCCESS,4142.72
Graph/GAP,cc-5.trace.gz,0.3538,200000001,565260229,SUCCESS,4230.57
Graph/GAP,sssp-14.trace.gz,0.3727,200000003,536625481,SUCCESS,4256.04
Graph/GAP,sssp-10.trace.gz,0.3707,200000004,539504539,SUCCESS,4258.27
gtraces_v2,sierra.a.3_0004.champsim.gz,0.3258,200000001,613913383,SUCCESS,4331.82
gtraces_v2,sierra.a.6_0001.champsim.gz,0.3084,200000005,648605384,SUCCESS,4338.40
gtraces_v2,sierra.a.6_0003.champsim.gz,0.3042,200000002,657427049,SUCCESS,4385.70
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,0.4541,200000003,440453836,SUCCESS,4395.67
gtraces_v2,sierra.a.3_0000.champsim.gz,0.3003,200000006,665959777,SUCCESS,4412.84
Graph/GAP,cc-14.trace.gz,0.3163,200000000,632213441,SUCCESS,4504.04
Graph/GAP,cc-13.trace.gz,0.2871,200000002,696575569,SUCCESS,4759.73
gtraces_v2,sierra.a.4_0003.champsim.gz,0.2721,200000004,735135717,SUCCESS,4885.85
gtraces_v2,sierra.a.4_0004.champsim.gz,0.2835,200000000,705526571,SUCCESS,4894.28
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.3672,200000006,544604396,SUCCESS,5119.22
gtraces_v2,sierra.a.4_0000.champsim.gz,0.2704,200000002,739691032,SUCCESS,5212.18
gtraces_v2,sierra.a.4_0002.champsim.gz,0.2415,200000000,828129291,SUCCESS,5485.86
gtraces_v2,sierra.a.4_0001.champsim.gz,0.2324,200000005,860455807,SUCCESS,5768.57
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.3453,200000001,579130685,SUCCESS,5898.35
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.3454,200000000,579042187,SUCCESS,6186.43
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.2319,200000000,862345580,SUCCESS,6455.85
SPEC17,619.lbm_s-2676B.champsimtrace.xz,0.3833,200000000,521799577,SUCCESS,6879.19
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.2593,200000000,771186246,SUCCESS,7995.58
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.23,200000005,869457858,SUCCESS,8589.49
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.1396,200000001,1432977026,SUCCESS,10142.87
Graph/GAP,bc-0.trace.gz,0.1207,200000000,1657638931,SUCCESS,10245.58
ai-ml,rwkv_trace_2.champsimtrace.gz,0.2098,200000003,953445331,SUCCESS,10503.40
Graph/GAP,bc-12.trace.gz,0.1086,200000000,1842319354,SUCCESS,11152.88
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.2132,200000001,938222322,SUCCESS,11327.66
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.1693,200000004,1181443674,SUCCESS,12176.84
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.1657,200000005,1206772330,SUCCESS,12183.95
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.1657,200000003,1207297289,SUCCESS,12243.71
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.1041,200000004,1921916111,SUCCESS,14073.09
ai-ml,rwkv_trace_1.champsimtrace.gz,0.03808,200000002,5252457938,SUCCESS,57503.04
