Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
SPEC17,607.cactuBSSN_s-2421B.champsimtrace.xz,2.747,200000005,72797754,SUCCESS,1544.94
Graph/GMS,gms.k_clique_star_list.soc-pokec-relationships.slice-1291.champsimtrace.gz,1.37,200000002,146001661,SUCCESS,1565.31
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.3.champsimtrace.gz,2.55,200000001,78438840,SUCCESS,1570.28
SPEC17,649.fotonik3d_s-1176B.champsimtrace.xz,1.872,200000005,106825830,SUCCESS,1595.58
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M.champsimtrace.xz,1.862,200000007,107415193,SUCCESS,1623.15
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-236.champsimstrace.gz,1.027,200000000,194700424,SUCCESS,1626.24
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M.champsimtrace.xz,1.839,200000007,108751565,SUCCESS,1636.11
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M.champsimtrace.xz,1.802,200000000,111011585,SUCCESS,1651.30
SPEC17,649.fotonik3d_s-7084B.champsimtrace.xz,1.929,200000007,103704669,SUCCESS,1640.94
gtraces_v2,charlie_0000.champsim.gz,1.096,200000000,182447961,SUCCESS,1685.88
ai-ml,bark.cpp-bark-small.coarse_token_gen.5.champsimtrace.gz,1.674,200000004,119462772,SUCCESS,1704.74
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.2.champsimtrace.gz,2.482,200000005,80587675,SUCCESS,1725.89
ai-ml,llama2.c-stories15M.3.champsimtrace.gz,1.311,200000000,152544306,SUCCESS,1729.37
ai-ml,llama2.c-stories15M.1.champsimtrace.gz,1.298,200000002,154088902,SUCCESS,1747.50
SPEC17,602.gcc_s-734B.champsimtrace.xz,1.549,200000001,129156857,SUCCESS,1778.75
ai-ml,llama2.c-stories42M.1.champsimtrace.gz,1.329,200000000,150513114,SUCCESS,1800.69
ai-ml,llama2.c-stories42M.3.champsimtrace.gz,1.322,200000001,151296697,SUCCESS,1799.69
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-248.champsimstrace.gz,0.9115,200000003,219407517,SUCCESS,1809.28
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M.champsimtrace.xz,1.024,200000003,195364504,SUCCESS,1822.37
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-367.champsimtrace.gz,1.104,200000003,181125018,SUCCESS,1826.39
Graph/Ligra,ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,1.22,200000003,163927878,SUCCESS,1834.22
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.1.champsimtrace.gz,2.188,200000000,91415962,SUCCESS,1844.26
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,0.917,200000000,218092759,SUCCESS,1849.96
ai-ml,llama2.c-stories42M.2.champsimtrace.gz,1.284,200000004,155803674,SUCCESS,1847.80
ai-ml,llama2.c-stories110M.3.champsimtrace.gz,1.325,200000002,150979205,SUCCESS,1867.01
Graph/Ligra,ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,1.22,200000002,163893399,SUCCESS,1886.90
ai-ml,llama2.c-stories110M.2.champsimtrace.gz,1.291,200000000,154945511,SUCCESS,1894.16
gtraces_v2,charlie_0001.champsim.gz,0.9702,200000006,206133801,SUCCESS,1893.83
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80.champsimtrace.gz,1.048,200000001,190902406,SUCCESS,1922.89
Graph/Ligra,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.8532,200000002,234401216,SUCCESS,1925.36
SPEC17,602.gcc_s-1850B.champsimtrace.xz,0.915,200000000,218575444,SUCCESS,1915.00
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,1.306,200000005,153103129,SUCCESS,1942.98
ai-ml,llama2.c-stories110M.1.champsimtrace.gz,1.249,200000000,160167067,SUCCESS,1942.34
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_154750M.length_250M.champsimtrace.xz,1.275,200000007,156817607,SUCCESS,1954.59
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.718,200000002,116422957,SUCCESS,1973.75
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-117.champsimtrace.gz,0.7363,200000000,271634377,SUCCESS,1979.09
gtraces_v2,charlie_0004.champsim.gz,0.8973,200000003,222878798,SUCCESS,2016.49
Graph/Ligra,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,1.137,200000000,175939459,SUCCESS,2030.43
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,0.9992,200000002,200155871,SUCCESS,2034.03
SPEC17,654.roms_s-523B.champsimtrace.xz,1.375,200000006,145471317,SUCCESS,2032.11
Graph/Ligra,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,1.141,200000000,175332837,SUCCESS,2118.01
Graph/GAP,bfs-14.trace.gz,0.6455,200000001,309846380,SUCCESS,2206.14
gtraces_v2,merced_0000.champsim.gz,0.6885,200000001,290479077,SUCCESS,2218.63
Graph/GAP,bfs-10.trace.gz,0.5885,200000001,339861471,SUCCESS,2333.92
gtraces_v2,charlie_0003.champsim.gz,0.7058,200000007,283372107,SUCCESS,2343.07
gtraces_v2,yankee_0002.champsim.gz,0.6145,200000000,325484812,SUCCESS,2363.12
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,1.036,200000006,192990151,SUCCESS,2382.16
gtraces_v2,charlie_0002.champsim.gz,0.7196,200000006,277928020,SUCCESS,2384.60
gtraces_v2,tahoe_0002.champsim.gz,0.6992,200000001,286057578,SUCCESS,2386.82
gtraces_v2,tango_0001.champsim.gz,0.6574,200000000,304208271,SUCCESS,2464.74
gtraces_v2,tahoe_0004.champsim.gz,0.5857,200000000,341443867,SUCCESS,2482.62
gtraces_v2,tango_0004.champsim.gz,0.5954,200000001,335885122,SUCCESS,2515.43
gtraces_v2,tango_0002.champsim.gz,0.5951,200000000,336099738,SUCCESS,2524.61
Graph/GAP,sssp-10.trace.gz,0.7026,200000004,284654469,SUCCESS,2536.00
Graph/GAP,sssp-14.trace.gz,0.6998,200000007,285796460,SUCCESS,2540.61
gtraces_v2,tahoe_0000.champsim.gz,0.5794,200000001,345177478,SUCCESS,2537.18
gtraces_v2,merced_0004.champsim.gz,0.5745,200000001,348122043,SUCCESS,2548.83
gtraces_v2,tango_0000.champsim.gz,0.5693,200000001,351317552,SUCCESS,2590.10
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.5315,200000004,376284034,SUCCESS,2602.69
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.521,200000001,383874195,SUCCESS,2666.37
gtraces_v2,merced_0002.champsim.gz,0.5318,200000006,376114252,SUCCESS,2677.47
gtraces_v2,tango_0003.champsim.gz,0.5396,200000000,370674926,SUCCESS,2716.27
gtraces_v2,yankee_0003.champsim.gz,0.5048,200000002,396193132,SUCCESS,2749.81
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.7345,200000005,272311066,SUCCESS,2748.23
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.5713,200000007,350091119,SUCCESS,2832.47
gtraces_v2,yankee_0001.champsim.gz,0.4804,200000000,416339583,SUCCESS,2836.56
gtraces_v2,merced_0001.champsim.gz,0.5107,200000001,391617935,SUCCESS,2842.35
gtraces_v2,merced_0003.champsim.gz,0.5019,200000007,398470959,SUCCESS,2843.77
gtraces_v2,sierra.a.3_0001.champsim.gz,0.4836,200000001,413568941,SUCCESS,2870.34
Graph/GAP,cc-5.trace.gz,0.5291,200000000,377967055,SUCCESS,2882.37
gtraces_v2,yankee_0004.champsim.gz,0.4862,200000004,411316005,SUCCESS,2880.74
gtraces_v2,yankee_0000.champsim.gz,0.4645,200000002,430600476,SUCCESS,2917.23
gtraces_v2,tahoe_0003.champsim.gz,0.4746,200000006,421415507,SUCCESS,2939.40
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.7235,200000001,276438106,SUCCESS,2944.89
gtraces_v2,sierra.a.3_0002.champsim.gz,0.4714,200000000,424227044,SUCCESS,2953.71
gtraces_v2,sierra.a.6_0000.champsim.gz,0.4757,200000002,420424801,SUCCESS,2957.49
SPEC17,619.lbm_s-2676B.champsimtrace.xz,1.07,200000000,186992271,SUCCESS,2956.50
gtraces_v2,tahoe_0001.champsim.gz,0.4725,200000000,423305807,SUCCESS,2983.81
gtraces_v2,sierra.a.3_0003.champsim.gz,0.4646,200000004,430459967,SUCCESS,3047.23
gtraces_v2,sierra.a.3_0004.champsim.gz,0.4527,200000001,441836207,SUCCESS,3069.17
gtraces_v2,sierra.a.6_0004.champsim.gz,0.4564,200000003,438205719,SUCCESS,3075.66
Graph/GAP,cc-14.trace.gz,0.4589,200000000,435779560,SUCCESS,3086.79
gtraces_v2,sierra.a.6_0002.champsim.gz,0.4399,200000000,454605223,SUCCESS,3110.65
gtraces_v2,sierra.a.6_0001.champsim.gz,0.4238,200000005,471953417,SUCCESS,3211.17
gtraces_v2,sierra.a.6_0003.champsim.gz,0.4129,200000001,484355582,SUCCESS,3264.82
gtraces_v2,sierra.a.3_0000.champsim.gz,0.408,200000006,490169800,SUCCESS,3288.88
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.6469,200000003,309163115,SUCCESS,3331.88
Graph/GAP,cc-13.trace.gz,0.4012,200000001,498455930,SUCCESS,3356.37
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.4439,200000000,450585798,SUCCESS,3389.67
gtraces_v2,sierra.a.4_0004.champsim.gz,0.395,200000000,506288442,SUCCESS,3450.63
gtraces_v2,sierra.a.4_0003.champsim.gz,0.3744,200000004,534226554,SUCCESS,3533.10
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.6825,200000000,293047625,SUCCESS,3558.72
gtraces_v2,sierra.a.4_0000.champsim.gz,0.3741,200000002,534605254,SUCCESS,3582.02
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.6041,200000005,331079089,SUCCESS,3718.55
ai-ml,rwkv_trace_2.champsimtrace.gz,0.6069,200000000,329546271,SUCCESS,3820.67
gtraces_v2,sierra.a.4_0002.champsim.gz,0.3347,200000007,597573629,SUCCESS,3852.46
gtraces_v2,sierra.a.4_0001.champsim.gz,0.3234,200000000,618344996,SUCCESS,3966.99
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.5386,200000004,371330476,SUCCESS,4066.15
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.538,200000005,371729122,SUCCESS,4098.28
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.5449,200000004,367014061,SUCCESS,4148.32
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.6077,200000003,329126643,SUCCESS,4625.82
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.284,200000001,704207330,SUCCESS,5437.96
Graph/GAP,bc-0.trace.gz,0.2078,200000000,962353625,SUCCESS,6493.92
Graph/GAP,bc-12.trace.gz,0.1914,200000000,1045043716,SUCCESS,6927.37
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.2219,200000004,901488050,SUCCESS,8102.92
