Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
ai-ml,llama2.c-stories15M.1.champsimtrace.gz,1.233,200000002,162244778,SUCCESS,1924.40
SPEC17,621.wrf_s-6673B.champsimtrace.xz,1.378,200000005,145142892,SUCCESS,1930.18
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80.champsimtrace.gz,1.118,200000001,178843766,SUCCESS,1942.87
SPEC17,654.roms_s-294B.champsimtrace.xz,1.489,200000007,134353483,SUCCESS,1949.19
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.628,200000002,122833498,SUCCESS,2033.36
SPEC17,603.bwaves_s-1740B.champsimtrace.xz,1.108,200000005,180461162,SUCCESS,2050.06
ai-ml,llama2.c-stories110M.3.champsimtrace.gz,1.19,200000006,168104585,SUCCESS,2070.25
ai-ml,llama2.c-stories42M.1.champsimtrace.gz,1.185,200000005,168710676,SUCCESS,2083.48
ai-ml,llama2.c-stories42M.3.champsimtrace.gz,1.193,200000001,167641660,SUCCESS,2093.85
ai-ml,llama2.c-stories110M.2.champsimtrace.gz,1.239,200000000,161387580,SUCCESS,2099.66
ai-ml,llama2.c-stories42M.2.champsimtrace.gz,1.183,200000005,169008147,SUCCESS,2108.40
ai-ml,llama2.c-stories110M.1.champsimtrace.gz,1.228,200000000,162910683,SUCCESS,2109.61
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M.champsimtrace.xz,0.9483,200000002,210906242,SUCCESS,2155.01
Graph/Ligra,ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,1.054,200000000,189783993,SUCCESS,2207.90
Graph/Ligra,ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,1.049,200000000,190585696,SUCCESS,2220.95
SPEC17,649.fotonik3d_s-7084B.champsimtrace.xz,1.299,200000000,153914751,SUCCESS,2220.70
gtraces_v2,charlie_0001.champsim.gz,0.9162,200000006,218287921,SUCCESS,2224.86
gtraces_v2,charlie_0004.champsim.gz,0.8693,200000004,230063830,SUCCESS,2244.13
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,1.174,200000005,170366069,SUCCESS,2287.17
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,0.9856,200000002,202929781,SUCCESS,2299.27
Graph/Ligra,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,0.9847,200000000,203108462,SUCCESS,2426.79
Graph/GAP,sssp-14.trace.gz,0.7679,200000007,260442171,SUCCESS,2437.75
Graph/GAP,sssp-10.trace.gz,0.7684,200000004,260274136,SUCCESS,2444.33
SPEC17,649.fotonik3d_s-1176B.champsimtrace.xz,1.167,200000004,171421144,SUCCESS,2459.54
Graph/Ligra,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,0.9544,200000001,209557244,SUCCESS,2488.59
gtraces_v2,merced_0000.champsim.gz,0.6714,200000001,297875133,SUCCESS,2502.51
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.8668,200000005,230725348,SUCCESS,2559.18
SPEC17,602.gcc_s-1850B.champsimtrace.xz,0.685,200000000,291954183,SUCCESS,2589.86
Graph/GAP,cc-5.trace.gz,0.6264,200000001,319282182,SUCCESS,2621.81
gtraces_v2,yankee_0002.champsim.gz,0.6134,200000000,326068436,SUCCESS,2644.56
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_154750M.length_250M.champsimtrace.xz,0.9386,200000007,213072545,SUCCESS,2699.61
gtraces_v2,charlie_0003.champsim.gz,0.6627,200000007,301809038,SUCCESS,2767.79
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,0.5998,200000000,333428537,SUCCESS,2777.51
gtraces_v2,tango_0001.champsim.gz,0.6612,200000000,302488120,SUCCESS,2783.65
gtraces_v2,tahoe_0002.champsim.gz,0.647,200000001,309107546,SUCCESS,2820.85
gtraces_v2,tango_0002.champsim.gz,0.6033,200000000,331496952,SUCCESS,2844.15
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-117.champsimtrace.gz,0.539,200000000,371031746,SUCCESS,2854.39
gtraces_v2,tango_0004.champsim.gz,0.6046,200000000,330770637,SUCCESS,2855.09
gtraces_v2,tahoe_0004.champsim.gz,0.5742,200000003,348306265,SUCCESS,2865.35
gtraces_v2,tahoe_0000.champsim.gz,0.5752,200000001,347724267,SUCCESS,2872.16
gtraces_v2,merced_0004.champsim.gz,0.5683,200000001,351909559,SUCCESS,2886.70
gtraces_v2,charlie_0002.champsim.gz,0.6812,200000003,293582124,SUCCESS,2901.59
gtraces_v2,tango_0000.champsim.gz,0.5754,200000001,347586188,SUCCESS,2945.98
Graph/GAP,cc-14.trace.gz,0.5449,200000000,367017961,SUCCESS,2967.27
Graph/Ligra,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.5223,200000003,382908536,SUCCESS,3004.29
SPEC17,654.roms_s-523B.champsimtrace.xz,0.9109,200000002,219551754,SUCCESS,2996.70
gtraces_v2,tango_0003.champsim.gz,0.5516,200000000,362596443,SUCCESS,3040.16
gtraces_v2,merced_0002.champsim.gz,0.5258,200000006,380364089,SUCCESS,3087.92
gtraces_v2,yankee_0003.champsim.gz,0.5142,200000000,388920851,SUCCESS,3108.78
gtraces_v2,yankee_0004.champsim.gz,0.5055,200000004,395628991,SUCCESS,3145.81
gtraces_v2,sierra.a.3_0001.champsim.gz,0.4971,200000002,402319104,SUCCESS,3224.63
gtraces_v2,yankee_0001.champsim.gz,0.4873,200000000,410465591,SUCCESS,3235.36
gtraces_v2,merced_0001.champsim.gz,0.5104,200000001,391824009,SUCCESS,3252.17
gtraces_v2,yankee_0000.champsim.gz,0.4835,200000003,413658649,SUCCESS,3263.86
gtraces_v2,merced_0003.champsim.gz,0.4895,200000007,408612172,SUCCESS,3310.15
gtraces_v2,sierra.a.3_0002.champsim.gz,0.4843,200000000,412964935,SUCCESS,3315.29
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.5536,200000007,361303968,SUCCESS,3323.61
gtraces_v2,sierra.a.6_0000.champsim.gz,0.4798,200000000,416842473,SUCCESS,3352.53
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,0.7412,200000006,269827015,SUCCESS,3370.72
gtraces_v2,tahoe_0003.champsim.gz,0.477,200000006,419246025,SUCCESS,3391.68
gtraces_v2,sierra.a.6_0004.champsim.gz,0.4695,200000004,426000460,SUCCESS,3445.11
gtraces_v2,sierra.a.3_0003.champsim.gz,0.4722,200000004,423511407,SUCCESS,3446.85
gtraces_v2,tahoe_0001.champsim.gz,0.4685,200000000,426937151,SUCCESS,3451.98
Graph/GAP,bfs-14.trace.gz,0.4033,200000001,495921630,SUCCESS,3472.45
gtraces_v2,sierra.a.6_0002.champsim.gz,0.4529,200000001,441576342,SUCCESS,3471.98
gtraces_v2,sierra.a.3_0004.champsim.gz,0.4664,200000001,428800641,SUCCESS,3485.20
Graph/GAP,cc-13.trace.gz,0.4826,200000002,414454485,SUCCESS,3546.18
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.4561,200000000,438460873,SUCCESS,3572.14
gtraces_v2,sierra.a.6_0001.champsim.gz,0.4272,200000003,468121249,SUCCESS,3690.43
gtraces_v2,sierra.a.6_0003.champsim.gz,0.4221,200000001,473831990,SUCCESS,3729.71
Graph/GAP,bfs-10.trace.gz,0.3572,200000001,559838044,SUCCESS,3749.82
gtraces_v2,sierra.a.3_0000.champsim.gz,0.4187,200000006,477652369,SUCCESS,3746.80
SPEC17,619.lbm_s-2676B.champsimtrace.xz,0.9353,200000006,213845451,SUCCESS,3772.98
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.7476,200000005,267531280,SUCCESS,3896.70
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.3723,200000004,537194882,SUCCESS,3989.52
gtraces_v2,sierra.a.4_0004.champsim.gz,0.3987,200000000,501639344,SUCCESS,3993.95
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.3638,200000001,549822182,SUCCESS,4049.97
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.5511,200000003,362927100,SUCCESS,4072.00
gtraces_v2,sierra.a.4_0000.champsim.gz,0.3817,200000001,523977339,SUCCESS,4108.25
gtraces_v2,sierra.a.4_0003.champsim.gz,0.3855,200000004,518831699,SUCCESS,4215.07
gtraces_v2,sierra.a.4_0002.champsim.gz,0.3488,200000007,573408092,SUCCESS,4330.81
ai-ml,rwkv_trace_2.champsimtrace.gz,0.5745,200000000,348157420,SUCCESS,4389.38
gtraces_v2,sierra.a.4_0001.champsim.gz,0.335,200000005,597100061,SUCCESS,4579.97
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.4481,200000000,446359146,SUCCESS,4622.03
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.4918,200000004,406643890,SUCCESS,4913.37
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.4182,200000000,478191309,SUCCESS,4928.91
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.4866,200000005,411050163,SUCCESS,4966.11
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.4851,200000001,412318061,SUCCESS,5092.52
Graph/GAP,bc-12.trace.gz,0.223,200000007,896983488,SUCCESS,6120.81
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.5516,200000002,362551578,SUCCESS,6154.34
Graph/GAP,bc-0.trace.gz,0.2371,200000000,843365885,SUCCESS,6165.83
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.2902,200000001,689113557,SUCCESS,6534.53
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.23,200000004,869463651,SUCCESS,10136.19
ai-ml,rwkv_trace_1.champsimtrace.gz,0.09892,200000000,2021803747,SUCCESS,27760.18
