Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
ai-ml,llama2.c-stories15M.2.champsimtrace.gz,0.8248,200000003,242483872,SUCCESS,2719.98
ai-ml,llama2.c-stories15M.3.champsimtrace.gz,0.8271,200000000,241821520,SUCCESS,2721.51
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.8494,200000005,235452204,SUCCESS,2743.31
ai-ml,llama2.c-stories15M.1.champsimtrace.gz,0.8196,200000002,244022175,SUCCESS,2754.47
gtraces_v2,merced_0000.champsim.gz,0.6436,200000001,310765019,SUCCESS,2764.14
ai-ml,llama2.c-stories110M.1.champsimtrace.gz,0.872,200000000,229355227,SUCCESS,2777.12
Graph/Ligra,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,0.8714,200000000,229503949,SUCCESS,2789.36
ai-ml,llama2.c-stories110M.2.champsimtrace.gz,0.8502,200000000,235225010,SUCCESS,2835.65
Graph/Ligra,ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_21250M.length_250M.champsimtrace.xz,0.7006,200000003,285489661,SUCCESS,2856.25
ai-ml,llama2.c-stories42M.1.champsimtrace.gz,0.8189,200000000,244220159,SUCCESS,2874.64
ai-ml,llama2.c-stories110M.3.champsimtrace.gz,0.829,200000002,241265886,SUCCESS,2919.27
ai-ml,llama2.c-stories42M.3.champsimtrace.gz,0.8124,200000001,246183975,SUCCESS,2919.22
ai-ml,llama2.c-stories42M.2.champsimtrace.gz,0.8041,200000004,248725597,SUCCESS,2936.63
gtraces_v2,tango_0001.champsim.gz,0.6512,200000000,307112882,SUCCESS,2979.83
gtraces_v2,charlie_0003.champsim.gz,0.6479,200000007,308693225,SUCCESS,2996.23
gtraces_v2,yankee_0002.champsim.gz,0.6103,200000000,327696598,SUCCESS,3032.61
gtraces_v2,tango_0002.champsim.gz,0.5981,200000000,334364667,SUCCESS,3035.96
gtraces_v2,tahoe_0004.champsim.gz,0.57,200000000,350888560,SUCCESS,3048.18
gtraces_v2,tango_0004.champsim.gz,0.5996,200000000,333541752,SUCCESS,3075.35
gtraces_v2,tahoe_0000.champsim.gz,0.5743,200000001,348263023,SUCCESS,3088.17
gtraces_v2,tango_0000.champsim.gz,0.5788,200000001,345549876,SUCCESS,3095.91
gtraces_v2,charlie_0002.champsim.gz,0.646,200000006,309574072,SUCCESS,3141.22
gtraces_v2,tahoe_0002.champsim.gz,0.6212,200000001,321963611,SUCCESS,3141.12
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,0.6219,200000002,321576079,SUCCESS,3208.18
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-117.champsimtrace.gz,0.4916,200000000,406798694,SUCCESS,3247.86
gtraces_v2,merced_0004.champsim.gz,0.5268,200000001,379642176,SUCCESS,3247.82
gtraces_v2,tango_0003.champsim.gz,0.5477,200000000,365140812,SUCCESS,3255.53
gtraces_v2,yankee_0003.champsim.gz,0.5086,200000002,393226308,SUCCESS,3279.65
gtraces_v2,yankee_0004.champsim.gz,0.4987,200000005,401013632,SUCCESS,3333.55
Graph/GAP,sssp-14.trace.gz,0.5339,200000003,374634215,SUCCESS,3402.27
Graph/GAP,sssp-10.trace.gz,0.536,200000004,373140382,SUCCESS,3404.15
gtraces_v2,yankee_0001.champsim.gz,0.4797,200000000,416911692,SUCCESS,3406.52
gtraces_v2,yankee_0000.champsim.gz,0.4789,200000002,417603442,SUCCESS,3410.44
gtraces_v2,merced_0002.champsim.gz,0.4932,200000006,405501037,SUCCESS,3412.58
gtraces_v2,sierra.a.3_0001.champsim.gz,0.4928,200000002,405867376,SUCCESS,3429.69
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.5493,200000007,364106883,SUCCESS,3445.78
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,0.7109,200000007,281329287,SUCCESS,3462.88
gtraces_v2,merced_0001.champsim.gz,0.4913,200000001,407054004,SUCCESS,3485.25
gtraces_v2,sierra.a.3_0002.champsim.gz,0.4827,200000000,414311033,SUCCESS,3500.80
gtraces_v2,sierra.a.6_0000.champsim.gz,0.4804,200000000,416287263,SUCCESS,3511.04
SPEC17,649.fotonik3d_s-7084B.champsimtrace.xz,0.7878,200000004,253879371,SUCCESS,3519.34
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,0.4667,200000000,428526969,SUCCESS,3538.66
gtraces_v2,sierra.a.6_0004.champsim.gz,0.4686,200000002,426778310,SUCCESS,3558.57
gtraces_v2,tahoe_0003.champsim.gz,0.4718,200000006,423919955,SUCCESS,3558.15
gtraces_v2,sierra.a.6_0002.champsim.gz,0.4547,200000006,439841016,SUCCESS,3581.32
gtraces_v2,merced_0003.champsim.gz,0.4743,200000007,421683013,SUCCESS,3636.21
SPEC17,649.fotonik3d_s-1176B.champsimtrace.xz,0.7204,200000003,277605350,SUCCESS,3643.44
gtraces_v2,tahoe_0001.champsim.gz,0.4563,200000000,438286809,SUCCESS,3649.64
gtraces_v2,sierra.a.3_0004.champsim.gz,0.458,200000001,436649992,SUCCESS,3665.55
gtraces_v2,sierra.a.3_0003.champsim.gz,0.4614,200000004,433454645,SUCCESS,3670.82
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,0.6797,200000006,294229213,SUCCESS,3687.55
Graph/GAP,cc-5.trace.gz,0.4378,200000001,456782182,SUCCESS,3799.98
gtraces_v2,sierra.a.6_0003.champsim.gz,0.4186,200000001,477767920,SUCCESS,3827.58
gtraces_v2,sierra.a.3_0000.champsim.gz,0.4171,200000006,479532711,SUCCESS,3858.94
gtraces_v2,sierra.a.6_0001.champsim.gz,0.4133,200000003,483945958,SUCCESS,3878.81
Graph/GAP,cc-14.trace.gz,0.3883,200000000,515053024,SUCCESS,3983.94
Graph/Ligra,ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,0.4862,200000000,411338745,SUCCESS,4059.80
SPEC17,654.roms_s-523B.champsimtrace.xz,0.6318,200000003,316541132,SUCCESS,4065.72
SPEC17,619.lbm_s-2676B.champsimtrace.xz,0.797,200000000,250951752,SUCCESS,4067.29
gtraces_v2,sierra.a.4_0004.champsim.gz,0.3886,200000000,514730085,SUCCESS,4081.79
Graph/Ligra,ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,0.4861,200000000,411445162,SUCCESS,4101.58
Graph/Ligra,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,0.4992,200000001,400669882,SUCCESS,4123.98
gtraces_v2,sierra.a.4_0003.champsim.gz,0.3802,200000004,526003458,SUCCESS,4128.54
Graph/GAP,cc-13.trace.gz,0.3483,200000002,574168071,SUCCESS,4173.70
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.3825,200000000,522922203,SUCCESS,4204.22
Graph/Ligra,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.3561,200000002,561655347,SUCCESS,4222.16
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.3473,200000004,575793850,SUCCESS,4231.50
gtraces_v2,sierra.a.4_0000.champsim.gz,0.3702,200000002,540309362,SUCCESS,4278.15
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_154750M.length_250M.champsimtrace.xz,0.5307,200000007,376854379,SUCCESS,4294.54
ai-ml,rwkv_trace_2.champsimtrace.gz,0.5728,200000003,349149382,SUCCESS,4313.75
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.3401,200000001,588100772,SUCCESS,4350.71
gtraces_v2,sierra.a.4_0002.champsim.gz,0.3439,200000007,581494449,SUCCESS,4398.76
SPEC17,602.gcc_s-734B.champsimtrace.xz,0.5337,200000003,374715342,SUCCESS,4410.04
Graph/GAP,bfs-14.trace.gz,0.2842,200000001,703829455,SUCCESS,4560.41
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.4388,200000004,455752466,SUCCESS,4580.38
gtraces_v2,sierra.a.4_0001.champsim.gz,0.3289,200000006,608121986,SUCCESS,4612.70
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.4868,200000000,410815214,SUCCESS,4687.52
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.4816,200000003,415245645,SUCCESS,4747.60
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.4772,200000001,419079338,SUCCESS,4795.63
Graph/GAP,bfs-10.trace.gz,0.2634,200000001,759401254,SUCCESS,4829.91
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.5193,200000007,385140393,SUCCESS,4946.52
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.3713,200000000,538586658,SUCCESS,5186.58
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.3638,200000002,549693183,SUCCESS,5216.85
SPEC17,602.gcc_s-1850B.champsimtrace.xz,0.2619,200000000,763683630,SUCCESS,5433.76
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.5071,200000002,394397894,SUCCESS,5883.68
Graph/GAP,bc-0.trace.gz,0.2034,200000000,983059343,SUCCESS,6223.93
Graph/GAP,bc-12.trace.gz,0.1948,200000007,1026522674,SUCCESS,6313.12
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.255,200000001,784432441,SUCCESS,6462.40
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.1961,200000001,1020140503,SUCCESS,9895.42
ai-ml,rwkv_trace_1.champsimtrace.gz,0.09899,200000002,2020325311,SUCCESS,26161.44
