Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
Graph/GMS,gms.k_clique_star_list.soc-pokec-relationships.slice-1291.champsimtrace.gz,1.359,200000001,147158424,SUCCESS,1914.07
SPEC17,602.gcc_s-734B.champsimtrace.xz,2.185,200000001,91518445,SUCCESS,1768.81
ai-ml,llama2.c-stories110M.2.champsimtrace.gz,1.719,200000000,116336394,SUCCESS,1932.43
ai-ml,llama2.c-stories110M.1.champsimtrace.gz,1.714,200000003,116687754,SUCCESS,1935.67
ai-ml,stable-diffusion.cpp-v1-5-pruned-emaonly.2.champsimtrace.gz,2.54,200000002,78750463,SUCCESS,1919.07
gtraces_v2,arizona_0001.champsim.gz,1.671,200000001,119684318,SUCCESS,1884.84
gtraces_v2,charlie_0000.champsim.gz,1.276,200000002,156702392,SUCCESS,1901.86
ai-ml,llama2.c-stories110M.3.champsimtrace.gz,1.7,200000005,117615418,SUCCESS,1944.39
SPEC17,649.fotonik3d_s-7084B.champsimtrace.xz,2.341,200000007,85442719,SUCCESS,1905.56
SPEC17,602.gcc_s-1850B.champsimtrace.xz,1.46,200000000,136956290,SUCCESS,1849.13
Graph/Ligra,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,1.426,200000003,140283617,SUCCESS,2158.94
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_154750M.length_250M.champsimtrace.xz,1.597,200000007,125232049,SUCCESS,2080.23
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-236.champsimstrace.gz,1.004,200000000,199178239,SUCCESS,2107.19
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,1.445,200000005,138424456,SUCCESS,2134.71
gtraces_v2,charlie_0001.champsim.gz,1.181,200000003,169298385,SUCCESS,2115.64
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.3.champsimtrace.gz,2.547,200000003,78522681,SUCCESS,2145.72
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.2.champsimtrace.gz,2.493,200000000,80218056,SUCCESS,2183.56
SPEC17,607.cactuBSSN_s-2421B.champsimtrace.xz,2.676,200000000,74729222,SUCCESS,2119.82
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.2.champsimtrace.gz,2.548,200000001,78486562,SUCCESS,2193.93
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,1.064,200000002,188031808,SUCCESS,2439.98
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M.champsimtrace.xz,1.004,200000003,199219259,SUCCESS,2356.05
ai-ml,bark.cpp-bark-small.coarse_token_gen.5.champsimtrace.gz,1.759,200000005,113702125,SUCCESS,2354.18
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,1.041,200000000,192180710,SUCCESS,2429.19
SPEC17,654.roms_s-523B.champsimtrace.xz,1.625,200000002,123106832,SUCCESS,2325.44
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-248.champsimstrace.gz,0.8982,200000000,222656638,SUCCESS,2421.10
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-367.champsimtrace.gz,1.079,200000001,185351023,SUCCESS,2501.27
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.1.champsimtrace.gz,2.219,200000004,90139201,SUCCESS,2458.19
Graph/Ligra,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.9888,200000003,202273519,SUCCESS,2571.43
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-117.champsimtrace.gz,0.7388,200000000,270708501,SUCCESS,2568.68
gtraces_v2,charlie_0004.champsim.gz,0.9081,200000004,220236346,SUCCESS,2484.09
Graph/GAP,bfs-14.trace.gz,0.776,200000001,257734222,SUCCESS,2578.70
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.716,200000003,116524755,SUCCESS,2580.12
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80.champsimtrace.gz,1.027,200000001,194670024,SUCCESS,2643.12
Graph/GAP,bfs-10.trace.gz,0.7183,200000001,278422972,SUCCESS,2716.41
gtraces_v2,charlie_0002.champsim.gz,0.7981,200000003,250607208,SUCCESS,2832.86
gtraces_v2,merced_0000.champsim.gz,0.6732,200000001,297090300,SUCCESS,2884.25
gtraces_v2,tahoe_0002.champsim.gz,0.7505,200000001,266489227,SUCCESS,2911.12
gtraces_v2,charlie_0003.champsim.gz,0.7331,200000007,272809828,SUCCESS,3023.41
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,1.014,200000000,197178198,SUCCESS,3184.80
gtraces_v2,yankee_0002.champsim.gz,0.5823,200000000,343472681,SUCCESS,3158.89
Graph/Ligra,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,1.157,200000000,172849705,SUCCESS,3344.26
gtraces_v2,tango_0001.champsim.gz,0.6278,200000002,318571279,SUCCESS,3225.69
gtraces_v2,merced_0004.champsim.gz,0.5657,200000001,353548375,SUCCESS,3244.62
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.5485,200000004,364660060,SUCCESS,3299.22
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.541,200000001,369700163,SUCCESS,3352.07
gtraces_v2,tahoe_0004.champsim.gz,0.5597,200000000,357309549,SUCCESS,3272.84
gtraces_v2,tahoe_0000.champsim.gz,0.5435,200000001,367991543,SUCCESS,3405.12
gtraces_v2,tango_0002.champsim.gz,0.5488,200000000,364462863,SUCCESS,3419.61
gtraces_v2,merced_0002.champsim.gz,0.5267,200000006,379695871,SUCCESS,3434.21
Graph/GAP,sssp-10.trace.gz,0.6956,200000004,287537257,SUCCESS,3518.33
Graph/GAP,sssp-14.trace.gz,0.6925,200000003,288816710,SUCCESS,3542.05
gtraces_v2,tango_0004.champsim.gz,0.5412,200000000,369574642,SUCCESS,3482.43
SPEC17,619.lbm_s-2676B.champsimtrace.xz,1.116,200000000,179276566,SUCCESS,3440.25
gtraces_v2,tango_0000.champsim.gz,0.5209,200000000,383942320,SUCCESS,3514.83
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.8301,200000002,240923787,SUCCESS,3525.59
gtraces_v2,merced_0003.champsim.gz,0.4925,200000007,406070168,SUCCESS,3639.53
gtraces_v2,tango_0003.champsim.gz,0.4944,200000000,404523807,SUCCESS,3701.48
gtraces_v2,yankee_0004.champsim.gz,0.4607,200000004,434140413,SUCCESS,3717.85
gtraces_v2,merced_0001.champsim.gz,0.499,200000001,400789946,SUCCESS,3719.74
gtraces_v2,yankee_0003.champsim.gz,0.4684,200000002,426950048,SUCCESS,3730.63
gtraces_v2,yankee_0001.champsim.gz,0.4596,200000000,435148662,SUCCESS,3774.14
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.5687,200000007,351669138,SUCCESS,3788.38
gtraces_v2,tahoe_0001.champsim.gz,0.447,200000000,447420477,SUCCESS,3878.35
gtraces_v2,yankee_0000.champsim.gz,0.4424,200000002,452127611,SUCCESS,3900.58
gtraces_v2,tahoe_0003.champsim.gz,0.447,200000006,447398992,SUCCESS,3906.76
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.75,200000000,266672881,SUCCESS,3912.62
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.6943,200000004,288071693,SUCCESS,3952.49
gtraces_v2,sierra.a.3_0001.champsim.gz,0.4223,200000002,473608877,SUCCESS,4004.34
gtraces_v2,sierra.a.3_0002.champsim.gz,0.4088,200000000,489290954,SUCCESS,4099.81
gtraces_v2,sierra.a.3_0003.champsim.gz,0.412,200000000,485392248,SUCCESS,4125.33
gtraces_v2,sierra.a.6_0000.champsim.gz,0.4169,200000000,479703156,SUCCESS,4116.75
Graph/GAP,cc-5.trace.gz,0.5278,200000001,378938488,SUCCESS,4233.53
gtraces_v2,sierra.a.3_0004.champsim.gz,0.3955,200000000,505641193,SUCCESS,4266.40
gtraces_v2,sierra.a.6_0001.champsim.gz,0.3882,200000005,515136560,SUCCESS,4316.75
gtraces_v2,sierra.a.6_0004.champsim.gz,0.3914,200000003,510956726,SUCCESS,4352.14
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.7038,200000000,284184254,SUCCESS,4303.59
gtraces_v2,sierra.a.6_0002.champsim.gz,0.3789,200000005,527911124,SUCCESS,4377.12
gtraces_v2,sierra.a.4_0004.champsim.gz,0.3835,200000000,521484529,SUCCESS,4388.05
Graph/GAP,cc-14.trace.gz,0.456,200000000,438638878,SUCCESS,4460.65
gtraces_v2,sierra.a.6_0003.champsim.gz,0.3666,200000001,545521855,SUCCESS,4504.75
gtraces_v2,sierra.a.3_0000.champsim.gz,0.3526,200000006,567263914,SUCCESS,4534.87
gtraces_v2,sierra.a.4_0003.champsim.gz,0.3495,200000004,572210773,SUCCESS,4606.65
gtraces_v2,sierra.a.4_0000.champsim.gz,0.351,200000001,569770729,SUCCESS,4658.42
ai-ml,rwkv_trace_2.champsimtrace.gz,0.6309,200000001,317023698,SUCCESS,4792.52
Graph/GAP,cc-13.trace.gz,0.4012,200000000,498443304,SUCCESS,4844.07
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.4362,200000000,458526420,SUCCESS,5099.98
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.5645,200000003,354283762,SUCCESS,5036.47
gtraces_v2,sierra.a.4_0002.champsim.gz,0.3087,200000001,647855796,SUCCESS,4993.15
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.5661,200000000,353320379,SUCCESS,5081.32
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.5581,200000004,358374886,SUCCESS,5152.08
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.5708,200000000,350400532,SUCCESS,5120.69
gtraces_v2,sierra.a.4_0001.champsim.gz,0.2928,200000005,683072821,SUCCESS,5163.06
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.6181,200000000,323596262,SUCCESS,5290.23
