Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
ai-ml,rwkv_trace_2.champsimtrace.gz,0.6796,200000000,294303719,SUCCESS,3607.17
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.5924,200000003,337606383,SUCCESS,3861.14
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.5883,200000001,339985178,SUCCESS,3982.86
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.5961,200000002,335540089,SUCCESS,4040.86
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.6144,200000004,325543854,SUCCESS,4617.69
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.2879,200000001,694710768,SUCCESS,5241.14
Graph/GAP,bc-0.trace.gz,0.2094,200000000,955166222,SUCCESS,6294.45
Graph/GAP,bc-12.trace.gz,0.1936,200000001,1032937175,SUCCESS,6708.58
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.2269,200000004,881621256,SUCCESS,7846.65
ai-ml,rwkv_trace_1.champsimtrace.gz,0.1168,200000003,1711740527,SUCCESS,22351.94
