Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
ai-ml,llama2.c-stories110M.3.champsimtrace.gz,1.965,200000003,101798384,SUCCESS,1971.05
ai-ml,bark.cpp-bark-small.coarse_token_gen.1.champsimtrace.gz,3.262,200000006,61312778,SUCCESS,1253.11
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M.champsimtrace.xz,1.034,200000003,193502130,SUCCESS,2072.73
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-367.champsimtrace.gz,1.123,200000001,178050082,SUCCESS,2098.94
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,1.461,200000005,136915688,SUCCESS,2109.91
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.1.champsimtrace.gz,2.338,200000000,85560947,SUCCESS,2088.52
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-248.champsimstrace.gz,0.9151,200000003,218544776,SUCCESS,2117.83
Graph/Ligra,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,1.407,200000003,142192496,SUCCESS,2119.89
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80.champsimtrace.gz,1.075,200000001,186127019,SUCCESS,2211.41
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.792,200000003,111608766,SUCCESS,2224.71
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-117.champsimtrace.gz,0.7541,200000000,265223547,SUCCESS,2235.78
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,1.072,200000002,186518008,SUCCESS,2245.43
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,0.8597,200000000,232628121,SUCCESS,2253.31
ai-ml,bark.cpp-bark-small.coarse_token_gen.5.champsimtrace.gz,1.821,200000004,109824505,SUCCESS,2155.64
gtraces_v2,arizona_0000.champsim.gz,1.705,200000000,117314291,SUCCESS,1611.43
gtraces_v2,arizona_0002.champsim.gz,1.98,200000007,101026074,SUCCESS,1404.68
Graph/Ligra,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.6777,200000002,295123281,SUCCESS,2570.37
gtraces_v2,arizona_0001.champsim.gz,N/A,0,0,PARSE_FAIL,1285.84
Graph/Ligra,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,1.141,200000000,175220352,SUCCESS,2671.20
SPEC17,649.fotonik3d_s-1176B.champsimtrace.xz,3.357,200000004,59573108,SUCCESS,1261.07
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,1.049,200000006,190575347,SUCCESS,2757.33
SPEC17,603.bwaves_s-891B.champsimtrace.xz,1.679,200000005,119090903,SUCCESS,1269.00
gtraces_v2,charlie_0001.champsim.gz,1.205,200000001,165939015,SUCCESS,1825.73
SPEC17,654.roms_s-293B.champsimtrace.xz,2.774,200000004,72100648,SUCCESS,1395.71
SPEC17,603.bwaves_s-1740B.champsimtrace.xz,2.43,200000001,82291313,SUCCESS,1449.03
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.5582,200000004,358274435,SUCCESS,2894.78
gtraces_v2,charlie_0000.champsim.gz,1.314,200000002,152166758,SUCCESS,1640.59
SPEC17,654.roms_s-294B.champsimtrace.xz,2.575,200000004,77681532,SUCCESS,1441.05
SPEC17,649.fotonik3d_s-7084B.champsimtrace.xz,2.692,200000003,74304640,SUCCESS,1514.78
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.5493,200000000,364072023,SUCCESS,2940.71
SPEC17,621.wrf_s-6673B.champsimtrace.xz,2.237,200000005,89417483,SUCCESS,1453.56
Graph/GAP,sssp-14.trace.gz,0.6561,200000007,304809058,SUCCESS,3056.34
Graph/GAP,sssp-10.trace.gz,0.6576,200000004,304153600,SUCCESS,3079.74
SPEC17,602.gcc_s-1850B.champsimtrace.xz,1.359,200000000,147161698,SUCCESS,1623.38
SPEC17,602.gcc_s-734B.champsimtrace.xz,1.992,200000001,100424599,SUCCESS,1609.72
SPEC17,607.cactuBSSN_s-2421B.champsimtrace.xz,2.235,200000000,89494940,SUCCESS,1822.50
gtraces_v2,charlie_0002.champsim.gz,0.8206,200000007,243722416,SUCCESS,2419.05
Graph/GAP,cc-5.trace.gz,0.5006,200000000,399542868,SUCCESS,3360.19
SPEC17,654.roms_s-523B.champsimtrace.xz,1.687,200000001,118569698,SUCCESS,1985.90
gtraces_v2,charlie_0004.champsim.gz,0.9586,200000004,208627256,SUCCESS,2029.56
gtraces_v2,charlie_0003.champsim.gz,0.7629,200000007,262167011,SUCCESS,2423.04
gtraces_v2,merced_0000.champsim.gz,0.7189,200000001,278183603,SUCCESS,2315.62
gtraces_v2,yankee_0002.champsim.gz,0.6609,200000000,302624382,SUCCESS,2452.46
gtraces_v2,merced_0004.champsim.gz,0.6152,200000001,325102821,SUCCESS,2685.82
gtraces_v2,tahoe_0000.champsim.gz,0.6203,200000001,322400479,SUCCESS,2662.27
gtraces_v2,tango_0002.champsim.gz,0.62,200000000,322574919,SUCCESS,2654.40
Graph/GAP,cc-14.trace.gz,0.4318,200000000,463226319,SUCCESS,3616.23
gtraces_v2,tahoe_0002.champsim.gz,0.7438,200000001,268886159,SUCCESS,2453.54
gtraces_v2,tango_0001.champsim.gz,0.6892,200000000,290181989,SUCCESS,2578.65
gtraces_v2,tango_0003.champsim.gz,0.5655,200000000,353671469,SUCCESS,2905.05
Graph/GAP,cc-13.trace.gz,0.3785,200000002,528417424,SUCCESS,3856.53
gtraces_v2,tango_0004.champsim.gz,0.6221,200000000,321491170,SUCCESS,2638.49
gtraces_v2,tahoe_0004.champsim.gz,0.6259,200000003,319542421,SUCCESS,2497.46
gtraces_v2,yankee_0004.champsim.gz,0.53,200000004,377347106,SUCCESS,2859.91
gtraces_v2,yankee_0001.champsim.gz,0.5387,200000000,371295077,SUCCESS,2782.48
ai-ml,rwkv_trace_2.champsimtrace.gz,0.6794,200000004,294371683,SUCCESS,3982.90
gtraces_v2,tahoe_0001.champsim.gz,0.5129,200000000,389943627,SUCCESS,3021.68
gtraces_v2,tango_0000.champsim.gz,0.5952,200000001,336034882,SUCCESS,2657.83
gtraces_v2,merced_0002.champsim.gz,0.5706,200000006,350497479,SUCCESS,2661.03
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.4124,200000000,484971186,SUCCESS,4053.35
gtraces_v2,merced_0003.champsim.gz,0.5439,200000007,367717578,SUCCESS,2825.92
gtraces_v2,yankee_0000.champsim.gz,0.5246,200000002,381218944,SUCCESS,2825.34
gtraces_v2,yankee_0003.champsim.gz,0.5353,200000002,373599157,SUCCESS,2783.94
gtraces_v2,merced_0001.champsim.gz,0.5507,200000001,363193270,SUCCESS,2851.47
gtraces_v2,sierra.a.3_0001.champsim.gz,0.5101,200000001,392077203,SUCCESS,2916.52
gtraces_v2,tahoe_0003.champsim.gz,0.5123,200000006,390421027,SUCCESS,2892.29
gtraces_v2,sierra.a.3_0003.champsim.gz,0.4976,200000004,401926628,SUCCESS,3060.97
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.5927,200000004,337415199,SUCCESS,4290.25
gtraces_v2,sierra.a.6_0004.champsim.gz,0.4727,200000004,423101499,SUCCESS,3241.57
gtraces_v2,sierra.a.3_0002.champsim.gz,0.4963,200000000,403018633,SUCCESS,3050.89
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.5888,200000003,339695740,SUCCESS,4342.23
gtraces_v2,sierra.a.3_0004.champsim.gz,0.4813,200000001,415530774,SUCCESS,3109.27
gtraces_v2,sierra.a.6_0002.champsim.gz,0.4596,200000005,435159670,SUCCESS,3222.79
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.5687,200000000,351670253,SUCCESS,2946.82
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.5837,200000001,342649155,SUCCESS,4388.08
gtraces_v2,sierra.a.4_0003.champsim.gz,0.4176,200000004,478917378,SUCCESS,3536.00
gtraces_v2,sierra.a.6_0000.champsim.gz,0.4909,200000000,407446388,SUCCESS,3055.54
gtraces_v2,sierra.a.6_0001.champsim.gz,0.4523,200000005,442163673,SUCCESS,3273.94
SPEC17,619.lbm_s-2676B.champsimtrace.xz,1.099,200000001,182044919,SUCCESS,2973.20
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.7438,200000001,268892457,SUCCESS,3065.84
gtraces_v2,sierra.a.4_0004.champsim.gz,0.4424,200000000,452076375,SUCCESS,3413.95
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.643,200000001,311051294,SUCCESS,3085.26
gtraces_v2,sierra.a.6_0003.champsim.gz,0.4393,200000002,455235197,SUCCESS,3279.37
gtraces_v2,sierra.a.4_0000.champsim.gz,0.4206,200000001,475465386,SUCCESS,3500.96
gtraces_v2,sierra.a.3_0000.champsim.gz,0.4248,200000006,470762257,SUCCESS,3387.08
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.7043,200000005,283986170,SUCCESS,3300.20
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.6745,200000002,296515109,SUCCESS,3367.41
gtraces_v2,sierra.a.4_0001.champsim.gz,0.3611,200000005,553808649,SUCCESS,3949.32
gtraces_v2,sierra.a.4_0002.champsim.gz,0.3708,200000007,539333279,SUCCESS,3715.70
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.5264,200000007,379927440,SUCCESS,4436.00
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.2856,200000001,700320040,SUCCESS,5903.01
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.6131,200000004,326218085,SUCCESS,4737.90
Graph/GAP,bc-0.trace.gz,0.2131,200000000,938592310,SUCCESS,6820.80
Graph/GAP,bc-12.trace.gz,0.1997,200000001,1001605195,SUCCESS,7003.96
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.2259,200000004,885286723,SUCCESS,8209.16
ai-ml,rwkv_trace_1.champsimtrace.gz,0.1173,200000003,1704402179,SUCCESS,22954.87
