Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.1.champsimtrace.gz,N/A,0,0,PARSE_FAIL,0.93
ai-ml,llama2.c-stories42M.3.champsimtrace.gz,N/A,0,0,PARSE_FAIL,0.93
ai-ml,bark.cpp-bark-small.coarse_token_gen.1.champsimtrace.gz,N/A,0,0,PARSE_FAIL,0.94
ai-ml,bark.cpp-bark-small.coarse_token_gen.5.champsimtrace.gz,N/A,0,0,PARSE_FAIL,0.95
gtraces_v2,charlie_0001.champsim.gz,N/A,0,0,PARSE_FAIL,0.96
gtraces_v2,tango_0003.champsim.gz,N/A,0,0,PARSE_FAIL,0.92
ai-ml,llama2.c-stories110M.2.champsimtrace.gz,N/A,0,0,PARSE_FAIL,0.94
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.88
gtraces_v2,arizona_0000.champsim.gz,N/A,0,0,PARSE_FAIL,0.96
Graph/Ligra,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.88
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.90
gtraces_v2,tahoe_0000.champsim.gz,N/A,0,0,PARSE_FAIL,0.93
gtraces_v2,tango_0001.champsim.gz,N/A,0,0,PARSE_FAIL,0.95
ai-ml,clip_trace_3.champsimtrace.gz,N/A,0,0,PARSE_FAIL,0.93
gtraces_v2,tango_0002.champsim.gz,N/A,0,0,PARSE_FAIL,0.93
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-367.champsimtrace.gz,N/A,0,0,PARSE_FAIL,0.92
gtraces_v2,tahoe_0001.champsim.gz,N/A,0,0,PARSE_FAIL,0.93
gtraces_v2,yankee_0004.champsim.gz,N/A,0,0,PARSE_FAIL,0.94
Graph/GMS,gms.maximal_clique_enum_bron_kerbosch.soc-pokec-relationships.slice-3852.champsimtrace.gz,N/A,0,0,PARSE_FAIL,0.92
gtraces_v2,sierra.a.4_0001.champsim.gz,N/A,0,0,PARSE_FAIL,0.91
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.90
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_17000M.length_250M.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.88
gtraces_v2,charlie_0003.champsim.gz,N/A,0,0,PARSE_FAIL,0.94
gtraces_v2,merced_0003.champsim.gz,N/A,0,0,PARSE_FAIL,0.93
gtraces_v2,sierra.a.4_0004.champsim.gz,N/A,0,0,PARSE_FAIL,0.93
gtraces_v2,sierra.a.6_0004.champsim.gz,N/A,0,0,PARSE_FAIL,0.92
gtraces_v2,yankee_0002.champsim.gz,N/A,0,0,PARSE_FAIL,0.92
gtraces_v2,arizona_0002.champsim.gz,N/A,0,0,PARSE_FAIL,0.93
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.90
gtraces_v2,sierra.a.6_0002.champsim.gz,N/A,0,0,PARSE_FAIL,0.95
gtraces_v2,sierra.a.4_0000.champsim.gz,N/A,0,0,PARSE_FAIL,0.92
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.91
SPEC17,654.roms_s-523B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.92
gtraces_v2,sierra.a.6_0001.champsim.gz,N/A,0,0,PARSE_FAIL,0.94
gtraces_v2,merced_0000.champsim.gz,N/A,0,0,PARSE_FAIL,0.94
Graph/Ligra,ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.93
gtraces_v2,yankee_0001.champsim.gz,N/A,0,0,PARSE_FAIL,0.94
gtraces_v2,sierra.a.3_0003.champsim.gz,N/A,0,0,PARSE_FAIL,0.93
gtraces_v2,tango_0004.champsim.gz,N/A,0,0,PARSE_FAIL,0.93
Graph/GAP,sssp-14.trace.gz,N/A,0,0,PARSE_FAIL,0.95
gtraces_v2,sierra.a.3_0001.champsim.gz,N/A,0,0,PARSE_FAIL,0.94
Graph/Ligra,ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.94
gtraces_v2,sierra.a.3_0004.champsim.gz,N/A,0,0,PARSE_FAIL,0.92
ai-ml,llama2.c-stories15M.1.champsimtrace.gz,N/A,0,0,PARSE_FAIL,0.96
Graph/Ligra,ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.93
gtraces_v2,yankee_0000.champsim.gz,N/A,0,0,PARSE_FAIL,0.94
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,N/A,0,0,PARSE_FAIL,0.94
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.92
gtraces_v2,charlie_0000.champsim.gz,N/A,0,0,PARSE_FAIL,0.95
Graph/GMS,gms.k_clique_count_set_based.soc-pokec-relationships.slice-4.champsimtrace.gz,N/A,0,0,PARSE_FAIL,0.92
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.92
gtraces_v2,tahoe_0002.champsim.gz,N/A,0,0,PARSE_FAIL,0.94
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.92
gtraces_v2,sierra.a.6_0003.champsim.gz,N/A,0,0,PARSE_FAIL,0.94
Graph/Ligra,ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_21250M.length_250M.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.91
gtraces_v2,sierra.a.3_0002.champsim.gz,N/A,0,0,PARSE_FAIL,0.93
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_154750M.length_250M.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.92
gtraces_v2,sierra.a.3_0000.champsim.gz,N/A,0,0,PARSE_FAIL,0.94
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,N/A,0,0,PARSE_FAIL,0.92
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.93
gtraces_v2,yankee_0003.champsim.gz,N/A,0,0,PARSE_FAIL,0.94
gtraces_v2,merced_0001.champsim.gz,N/A,0,0,PARSE_FAIL,1.27
gtraces_v2,arizona_0001.champsim.gz,N/A,0,0,PARSE_FAIL,0.94
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-117.champsimtrace.gz,N/A,0,0,PARSE_FAIL,0.93
SPEC17,649.fotonik3d_s-7084B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.93
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-248.champsimstrace.gz,N/A,0,0,PARSE_FAIL,0.93
gtraces_v2,merced_0002.champsim.gz,N/A,0,0,PARSE_FAIL,0.95
Graph/GAP,bfs-10.trace.gz,N/A,0,0,PARSE_FAIL,0.93
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,N/A,0,0,PARSE_FAIL,0.92
gtraces_v2,tango_0000.champsim.gz,N/A,0,0,PARSE_FAIL,0.93
gtraces_v2,charlie_0002.champsim.gz,N/A,0,0,PARSE_FAIL,0.92
Graph/GMS,gms.k_clique_list_danisch_serial.soc-pokec-relationships.slice-4.champsimtrace.gz,N/A,0,0,PARSE_FAIL,1.11
gtraces_v2,tahoe_0004.champsim.gz,N/A,0,0,PARSE_FAIL,0.94
SPEC17,654.roms_s-293B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.93
Graph/GMS,gms.k_clique_list_danisch_edge_parallel.soc-pokec-relationships.slice-80.champsimtrace.gz,N/A,0,0,PARSE_FAIL,0.93
gtraces_v2,sierra.a.6_0000.champsim.gz,N/A,0,0,PARSE_FAIL,0.93
gtraces_v2,sierra.a.4_0002.champsim.gz,N/A,0,0,PARSE_FAIL,0.93
gtraces_v2,tahoe_0003.champsim.gz,N/A,0,0,PARSE_FAIL,0.91
Graph/GMS,gms.k_clique_star_list.soc-pokec-relationships.slice-1291.champsimtrace.gz,N/A,0,0,PARSE_FAIL,0.94
gtraces_v2,charlie_0004.champsim.gz,N/A,0,0,PARSE_FAIL,0.93
Graph/GMS,gms.k_clique_list_danisch_node_parallel.soc-pokec-relationships.slice-236.champsimstrace.gz,N/A,0,0,PARSE_FAIL,0.94
gtraces_v2,sierra.a.4_0003.champsim.gz,N/A,0,0,PARSE_FAIL,0.96
Graph/GAP,cc-13.trace.gz,N/A,0,0,PARSE_FAIL,0.91
SPEC17,605.mcf_s-484B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.95
Graph/GAP,sssp-10.trace.gz,N/A,0,0,PARSE_FAIL,0.92
SPEC17,605.mcf_s-1536B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.96
Graph/GAP,bc-0.trace.gz,N/A,0,0,PARSE_FAIL,0.94
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.92
Graph/GAP,bfs-14.trace.gz,N/A,0,0,PARSE_FAIL,0.93
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.93
SPEC17,603.bwaves_s-1740B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.93
Graph/GAP,cc-14.trace.gz,N/A,0,0,PARSE_FAIL,0.94
SPEC17,605.mcf_s-472B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.93
Graph/GAP,bc-12.trace.gz,N/A,0,0,PARSE_FAIL,0.94
Graph/GAP,cc-5.trace.gz,N/A,0,0,PARSE_FAIL,0.93
SPEC17,654.roms_s-294B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.94
SPEC17,649.fotonik3d_s-1176B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.94
SPEC17,607.cactuBSSN_s-2421B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,1.06
SPEC17,619.lbm_s-2676B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.92
SPEC17,605.mcf_s-1554B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.91
SPEC17,603.bwaves_s-891B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.93
SPEC17,621.wrf_s-6673B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.93
SPEC17,619.lbm_s-2677B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.93
SPEC17,602.gcc_s-1850B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.92
SPEC17,602.gcc_s-734B.champsimtrace.xz,N/A,0,0,PARSE_FAIL,0.91
