Category_Folder,Trace_Name,IPC,Instructions,Cycles,Status,Duration(s)
gtraces_v2,merced_0000.champsim.gz,0.6473,200000001,308964560,SUCCESS,2563.88
ai-ml,stable-diffusion.cpp-sd-v1-4.ckpt.1.champsimtrace.gz,1.419,200000002,140904447,SUCCESS,2617.66
gtraces_v2,yankee_0002.champsim.gz,0.5932,200000000,337155387,SUCCESS,2725.57
Graph/GAP,bfs-10.trace.gz,0.5171,200000001,386782892,SUCCESS,2780.47
ai-ml,stable-diffusion.cpp-v2-1_768-nonema-pruned.1.champsimtrace.gz,1.157,200000003,172874615,SUCCESS,2781.62
gtraces_v2,charlie_0002.champsim.gz,0.6326,200000007,316132920,SUCCESS,2810.79
ai-ml,llama2.c-stories15M.1.champsimtrace.gz,0.6861,200000003,291492584,SUCCESS,2882.78
gtraces_v2,tahoe_0004.champsim.gz,0.5437,200000000,367876126,SUCCESS,2889.61
gtraces_v2,charlie_0003.champsim.gz,0.5935,200000003,336984829,SUCCESS,2896.96
SPEC17,649.fotonik3d_s-7084B.champsimtrace.xz,0.8396,200000006,238220400,SUCCESS,2902.08
gtraces_v2,tahoe_0002.champsim.gz,0.6038,200000001,331247763,SUCCESS,2908.80
ai-ml,llama2.c-stories15M.3.champsimtrace.gz,0.6921,200000000,288995791,SUCCESS,2915.92
ai-ml,llama2.c-stories15M.2.champsimtrace.gz,0.696,200000003,287342144,SUCCESS,2946.66
Graph/Ligra,ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,0.6239,200000001,320555109,SUCCESS,2969.02
gtraces_v2,merced_0004.champsim.gz,0.5382,200000001,371580468,SUCCESS,2994.43
Graph/Ligra,ligra_MIS.com-lj.ungraph.gcc_6.3.0_O3.drop_15750M.length_250M.champsimtrace.xz,0.6236,200000000,320697135,SUCCESS,3015.09
gtraces_v2,tango_0001.champsim.gz,0.5594,200000002,357553575,SUCCESS,3064.41
gtraces_v2,tango_0002.champsim.gz,0.5248,200000000,381104089,SUCCESS,3073.37
Graph/Ligra,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_51000M.length_250M.champsimtrace.xz,0.7316,200000000,273377130,SUCCESS,3086.06
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-137.champsimtrace.gz,0.4686,200000004,426802107,SUCCESS,3093.46
gtraces_v2,tango_0004.champsim.gz,0.5262,200000000,380060770,SUCCESS,3111.14
ai-ml,bark.cpp-bark-small.coarse_token_gen.5.champsimtrace.gz,0.7509,200000001,266346323,SUCCESS,3126.47
gtraces_v2,tango_0000.champsim.gz,0.505,200000001,396054505,SUCCESS,3142.25
gtraces_v2,tahoe_0000.champsim.gz,0.53,200000001,377358421,SUCCESS,3173.70
gtraces_v2,merced_0002.champsim.gz,0.4987,200000006,401024913,SUCCESS,3201.95
ai-ml,llama2.c-stories42M.1.champsimtrace.gz,0.6575,200000000,304198115,SUCCESS,3232.79
ai-ml,llama2.c-stories42M.3.champsimtrace.gz,0.6599,200000001,303084073,SUCCESS,3235.25
Graph/GMS,gms.triangle_count.soc-pokec-relationships.slice-360.champsimtrace.gz,0.4567,200000001,437967320,SUCCESS,3255.06
gtraces_v2,yankee_0004.champsim.gz,0.4729,200000003,422882404,SUCCESS,3299.85
gtraces_v2,yankee_0001.champsim.gz,0.466,200000000,429210364,SUCCESS,3308.30
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_6000M.length_250M.champsimtrace.xz,0.5759,200000002,347293833,SUCCESS,3331.68
ai-ml,llama2.c-stories42M.2.champsimtrace.gz,0.6599,200000002,303091624,SUCCESS,3335.09
gtraces_v2,yankee_0003.champsim.gz,0.4778,200000002,418616722,SUCCESS,3335.20
gtraces_v2,tango_0003.champsim.gz,0.4841,200000000,413130198,SUCCESS,3344.79
gtraces_v2,yankee_0000.champsim.gz,0.4476,200000002,446843439,SUCCESS,3412.12
gtraces_v2,merced_0003.champsim.gz,0.4598,200000006,434933233,SUCCESS,3435.71
gtraces_v2,merced_0001.champsim.gz,0.4715,200000001,424218960,SUCCESS,3453.41
ai-ml,llama2.c-stories110M.3.champsimtrace.gz,0.6217,200000002,321688769,SUCCESS,3458.14
ai-ml,llama2.c-stories110M.2.champsimtrace.gz,0.6215,200000000,321780079,SUCCESS,3463.73
ai-ml,llama2.c-stories110M.1.champsimtrace.gz,0.6215,200000000,321815721,SUCCESS,3467.90
Graph/Ligra,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_154750M.length_250M.champsimtrace.xz,0.5335,200000003,374848855,SUCCESS,3515.34
gtraces_v2,sierra.a.3_0001.champsim.gz,0.4384,200000002,456253786,SUCCESS,3562.58
SPEC17,654.roms_s-523B.champsimtrace.xz,0.6391,200000004,312940687,SUCCESS,3581.52
gtraces_v2,tahoe_0003.champsim.gz,0.4354,200000006,459395794,SUCCESS,3600.16
Graph/Ligra,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_22250M.length_250M.champsimtrace.xz,0.5074,200000003,394146059,SUCCESS,3612.36
Graph/GAP,sssp-14.trace.gz,0.4843,200000007,412977462,SUCCESS,3622.62
Graph/GAP,sssp-10.trace.gz,0.4888,200000004,409139299,SUCCESS,3650.94
gtraces_v2,tahoe_0001.champsim.gz,0.4223,200000000,473544456,SUCCESS,3682.72
Graph/GAP,cc-5.trace.gz,0.4382,200000000,456411694,SUCCESS,3692.00
gtraces_v2,sierra.a.3_0002.champsim.gz,0.4251,200000000,470450197,SUCCESS,3710.04
SPEC17,620.omnetpp_s-874B.champsimtrace.xz,0.4667,200000007,428523668,SUCCESS,3737.59
gtraces_v2,sierra.a.6_0000.champsim.gz,0.4121,200000000,485280344,SUCCESS,3755.12
gtraces_v2,sierra.a.6_0004.champsim.gz,0.3977,200000006,502919986,SUCCESS,3819.41
gtraces_v2,sierra.a.3_0003.champsim.gz,0.4055,200000004,493214155,SUCCESS,3866.15
Graph/Ligra,ligra_BFSCC.com-lj.ungraph.gcc_6.3.0_O3.drop_15500M.length_250M.champsimtrace.xz,0.4798,200000005,416797487,SUCCESS,3906.32
gtraces_v2,sierra.a.3_0004.champsim.gz,0.3954,200000001,505845888,SUCCESS,3939.80
Graph/GAP,cc-14.trace.gz,0.3862,200000000,517857203,SUCCESS,3963.28
gtraces_v2,sierra.a.6_0002.champsim.gz,0.3839,200000000,520940289,SUCCESS,3966.96
gtraces_v2,sierra.a.3_0000.champsim.gz,0.3634,200000006,550420412,SUCCESS,4086.81
gtraces_v2,sierra.a.6_0003.champsim.gz,0.3582,200000002,558416455,SUCCESS,4147.99
gtraces_v2,sierra.a.6_0001.champsim.gz,0.3559,200000005,561891898,SUCCESS,4155.49
Graph/Ligra,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M.champsimtrace.xz,0.4892,200000006,408858643,SUCCESS,4243.13
Graph/GAP,cc-13.trace.gz,0.3477,200000002,575268205,SUCCESS,4254.23
gtraces_v2,sierra.a.4_0003.champsim.gz,0.3448,200000004,580025828,SUCCESS,4290.09
gtraces_v2,sierra.a.4_0004.champsim.gz,0.3462,200000000,577713749,SUCCESS,4297.99
gtraces_v2,sierra.a.4_0000.champsim.gz,0.3405,200000002,587328851,SUCCESS,4394.11
SPEC17,623.xalancbmk_s-10B.champsimtrace.xz,0.4305,200000005,464536473,SUCCESS,4586.03
gtraces_v2,sierra.a.4_0002.champsim.gz,0.3046,200000007,656500305,SUCCESS,4668.87
gtraces_v2,sierra.a.4_0001.champsim.gz,0.2918,200000000,685360581,SUCCESS,4881.81
Graph/Ligra,ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M.champsimtrace.xz,0.2914,200000000,686373121,SUCCESS,5025.84
SPEC17,605.mcf_s-484B.champsimtrace.xz,0.3816,200000001,524073957,SUCCESS,5328.80
SPEC17,605.mcf_s-1536B.champsimtrace.xz,0.3417,200000000,585316608,SUCCESS,5977.74
SPEC17,619.lbm_s-2676B.champsimtrace.xz,0.3806,200000000,525497074,SUCCESS,6419.49
SPEC17,605.mcf_s-472B.champsimtrace.xz,0.2871,200000001,696731335,SUCCESS,6721.35
SPEC17,605.mcf_s-1554B.champsimtrace.xz,0.259,200000000,772334505,SUCCESS,7146.39
Graph/Ligra,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M.champsimtrace.xz,0.1714,200000001,1167048862,SUCCESS,7823.14
ai-ml,rwkv_trace_2.champsimtrace.gz,0.2128,200000003,939690983,SUCCESS,8941.77
Graph/GAP,bc-0.trace.gz,0.1328,200000001,1506482896,SUCCESS,9018.78
Graph/GAP,bc-12.trace.gz,0.1189,200000000,1681847617,SUCCESS,9600.31
ai-ml,biogpt.cpp-ggml-model-tocilizumab.3.champsimtrace.gz,0.1685,200000005,1187040972,SUCCESS,10179.34
ai-ml,biogpt.cpp-ggml-model-tocilizumab.2.champsimtrace.gz,0.1715,200000000,1166108155,SUCCESS,10311.01
SPEC17,619.lbm_s-2677B.champsimtrace.xz,0.2113,200000001,946677919,SUCCESS,10333.24
ai-ml,biogpt.cpp-ggml-model-tocilizumab.1.champsimtrace.gz,0.1657,200000001,1206666698,SUCCESS,10647.36
SPEC17,605.mcf_s-1644B.champsimtrace.xz,0.1053,200000000,1900077041,SUCCESS,13308.21
